screen_name,user_id,created_at,status_id,text,retweet_count,favorite_count,is_quote_status,quote_status_id,is_retweet,retweet_status_id,in_reply_to_status_status_id,in_reply_to_status_user_id,in_reply_to_status_screen_name,lang,source,media_id,media_url,media_url_expanded,urls,urls_display,urls_expanded,mentions_screen_name,mentions_user_id,symbols,hashtags,coordinates,place_id,place_type,place_name,place_full_name,country_code,country,bounding_box_coordinates,bounding_box_type
mathieubray,2319911498,2016-01-15T20:02:09Z,688088801558827008,.@MattyPfeffer whyyy????,0,1,FALSE,NA,FALSE,NA,NA,NA,NA,und,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-15T19:20:42Z,688078373537628161,"@muneebalamcu for ASG purposes, yes",0,0,FALSE,NA,FALSE,NA,688078277064429568,155210725,muneebalamcu,en,TweetDeck,NA,NA,NA,NA,NA,NA,muneebalamcu,155210725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-15T19:19:34Z,688078085766406145,@muneebalamcu not enough slots for a defenseman unfortunately,0,0,FALSE,NA,FALSE,NA,688077922922565632,155210725,muneebalamcu,en,TweetDeck,NA,NA,NA,NA,NA,NA,muneebalamcu,155210725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-15T19:18:50Z,688077902135586816,Remember when the #habs won 9 games in a row to start the season? That was pretty great,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,habs,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-15T19:15:30Z,688077065283854337,Good time to revisit this question https://t.co/y61A28Yx4C,0,0,TRUE,684785640945397761,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,twitter.com/mathieubray/st…,https://twitter.com/mathieubray/status/684785640945397761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-15T19:15:02Z,688076944894726144,Haha no way https://t.co/R3HymiFm4v,0,0,TRUE,688076802472996865,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,twitter.com/CraigCustance/…,https://twitter.com/CraigCustance/status/688076802472996865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-14T23:48:45Z,687783441946013697,Hockey stats twitter getting snippy today. Where's @nicestatsguy when you need him?,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-08T18:09:03Z,685523626381197314,@davelozo Your editor didn't get your Carrie reference...,0,0,FALSE,NA,FALSE,NA,685523325007872000,28333369,davelozo,en,TweetDeck,NA,NA,NA,NA,NA,NA,davelozo,28333369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-07T06:22:07Z,684983333974052864,"Let me know when the Powerball jackpot reaches $81,329,630,148...",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-07T00:13:58Z,684890685485494272,Overheard on NBCSN: Something to the effect of Richards' contract with WSH less of a risk than Semin's with MTL because Cups,0,0,FALSE,NA,FALSE,NA,NA,NA,NA,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mathieubray,2319911498,2016-01-06T17:22:14Z,684787067042291712,Though I imagine they would most likely be kept on their assigned ASG team (would be awkward in Scott's case...... this is all hypothetical),0,0,FALSE,NA,FALSE,NA,684786682072285184,2319911498,mathieubray,en,TweetDeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
